1431645058.477728,switchgens,h1,None
1431645069.477718,switchgens,h1,None
1431645081.224925,switchgens,h1,None
1431645092.187381,switchgens,h1,None
1431645103.837261,switchgens,h1,None
1431645115.089771,switchgens,h1,None
1431645126.165755,switchgens,h1,None
1431645137.585535,switchgens,h1,None
1431645148.990888,switchgens,h1,None
1431645160.641769,switchgens,h1,None
1431645172.206136,switchgens,h1,None
1431645183.890546,switchgens,h1,None
1431645194.886675,switchgens,h1,None
1431645206.127346,switchgens,h1,None
1431645217.299823,switchgens,h1,None
1431645228.644874,switchgens,h1,None
1431645239.85852,switchgens,h1,None
1431645251.165864,switchgens,h1,None
1431645263.217769,switchgens,h1,None
1431645284.544472,switchgens,h1,None
1431645285.565824,switchgens,h1,None
1431645296.575292,switchgens,h1,None
1431645307.798826,switchgens,h1,None
1431645318.73562,switchgens,h1,None
1431645329.923226,switchgens,h1,None
1431645340.834809,switchgens,h1,None
1431645352.022639,switchgens,h1,None
1431645363.30671,switchgens,h1,None
1431645374.538315,switchgens,h1,None
1431645385.521346,switchgens,h1,None
1431645396.580463,switchgens,h1,None
1431645407.64005,switchgens,h1,None
1431645418.791449,switchgens,h1,None
1431645429.831329,switchgens,h1,None
1431645440.891641,switchgens,h1,None
1431645451.891052,switchgens,h1,None
1431645463.033785,switchgens,h1,None
1431645474.250796,switchgens,h1,None
1431645485.374642,switchgens,h1,None
