1431645065.277743,switchgens,h8,None
1431645076.329754,switchgens,h8,None
1431645087.524773,switchgens,h8,None
1431645099.014515,switchgens,h8,None
1431645110.241398,switchgens,h8,None
1431645121.205895,switchgens,h8,None
1431645132.141803,switchgens,h8,None
1431645143.261925,switchgens,h8,None
1431645154.798994,switchgens,h8,None
1431645166.198386,switchgens,h8,None
1431645177.444667,switchgens,h8,None
1431645188.946646,switchgens,h8,None
1431645200.106767,switchgens,h8,None
1431645211.207091,switchgens,h8,None
1431645222.169474,switchgens,h8,None
1431645233.05883,switchgens,h8,None
1431645244.188629,switchgens,h8,None
1431645255.705764,switchgens,h8,None
1431645266.841955,switchgens,h8,None
1431645281.257777,switchgens,h8,None
1431645289.124459,switchgens,h8,None
1431645300.278063,switchgens,h8,None
1431645311.309776,switchgens,h8,None
1431645322.096317,switchgens,h8,None
1431645333.10301,switchgens,h8,None
1431645344.238386,switchgens,h8,None
1431645355.234443,switchgens,h8,None
1431645366.921876,switchgens,h8,None
1431645377.997678,switchgens,h8,None
1431645389.381443,switchgens,h8,None
1431645400.500324,switchgens,h8,None
1431645411.451769,switchgens,h8,None
1431645422.327431,switchgens,h8,None
1431645433.181828,switchgens,h8,None
1431645443.959393,switchgens,h8,None
1431645455.113849,switchgens,h8,None
1431645466.14128,switchgens,h8,None
1431645477.216724,switchgens,h8,None
1431645488.201525,switchgens,h8,None
