1431645060.617728,switchgens,h4,None
1431645071.981803,switchgens,h4,None
1431645083.441784,switchgens,h4,None
1431645094.837201,switchgens,h4,None
1431645106.347646,switchgens,h4,None
1431645117.465738,switchgens,h4,None
1431645128.662398,switchgens,h4,None
1431645139.877904,switchgens,h4,None
1431645150.893765,switchgens,h4,None
1431645162.478237,switchgens,h4,None
1431645173.958483,switchgens,h4,None
1431645184.866101,switchgens,h4,None
1431645196.062142,switchgens,h4,None
1431645207.189722,switchgens,h4,None
1431645218.181761,switchgens,h4,None
1431645229.267207,switchgens,h4,None
1431645240.214538,switchgens,h4,None
1431645251.798275,switchgens,h4,None
1431645263.068658,switchgens,h4,None
1431645281.936817,switchgens,h4,None
1431645285.361857,switchgens,h4,None
1431645296.986726,switchgens,h4,None
1431645308.158775,switchgens,h4,None
1431645319.265813,switchgens,h4,None
1431645330.857359,switchgens,h4,None
1431645341.57585,switchgens,h4,None
1431645352.657835,switchgens,h4,None
1431645363.782228,switchgens,h4,None
1431645375.533404,switchgens,h4,None
1431645386.771961,switchgens,h4,None
1431645398.112527,switchgens,h4,None
1431645409.293817,switchgens,h4,None
1431645420.271289,switchgens,h4,None
1431645431.302089,switchgens,h4,None
1431645442.20183,switchgens,h4,None
1431645453.371507,switchgens,h4,None
1431645464.618993,switchgens,h4,None
1431645475.619269,switchgens,h4,None
1431645486.659058,switchgens,h4,None
