1431645062.008841,switchgens,h5,None
1431645073.437852,switchgens,h5,None
1431645085.125866,switchgens,h5,None
1431645097.012547,switchgens,h5,None
1431645108.577606,switchgens,h5,None
1431645120.268874,switchgens,h5,None
1431645131.533642,switchgens,h5,None
1431645142.705746,switchgens,h5,None
1431645153.906132,switchgens,h5,None
1431645165.201861,switchgens,h5,None
1431645176.601759,switchgens,h5,None
1431645188.001766,switchgens,h5,None
1431645199.262945,switchgens,h5,None
1431645210.369724,switchgens,h5,None
1431645221.463856,switchgens,h5,None
1431645232.419568,switchgens,h5,None
1431645243.680961,switchgens,h5,None
1431645254.817889,switchgens,h5,None
1431645265.957254,switchgens,h5,None
1431645283.964689,switchgens,h5,None
1431645288.577817,switchgens,h5,None
1431645300.077293,switchgens,h5,None
1431645311.223913,switchgens,h5,None
1431645322.503484,switchgens,h5,None
1431645333.443016,switchgens,h5,None
1431645344.622744,switchgens,h5,None
1431645355.798239,switchgens,h5,None
1431645366.821874,switchgens,h5,None
1431645378.413273,switchgens,h5,None
1431645389.472956,switchgens,h5,None
1431645400.873686,switchgens,h5,None
1431645412.039754,switchgens,h5,None
1431645423.039337,switchgens,h5,None
1431645434.041635,switchgens,h5,None
1431645445.171401,switchgens,h5,None
1431645456.419072,switchgens,h5,None
1431645467.579169,switchgens,h5,None
1431645478.658237,switchgens,h5,None
1431645489.882577,switchgens,h5,None
