1431671621.655144,switchgens,h7,None
1431671632.61099,switchgens,h7,None
1431671643.547198,switchgens,h7,None
1431671654.517107,switchgens,h7,None
1431671665.586576,switchgens,h7,None
1431671676.66767,switchgens,h7,None
1431671687.693792,switchgens,h7,None
1431671698.709244,switchgens,h7,None
1431671709.719449,switchgens,h7,None
1431671721.027275,switchgens,h7,None
1431671732.589719,switchgens,h7,None
1431671743.587313,switchgens,h7,None
1431671754.847159,switchgens,h7,None
1431671765.987299,switchgens,h7,None
1431671777.647467,switchgens,h7,None
1431671788.84225,switchgens,h7,None
1431671799.895437,switchgens,h7,None
1431671810.817715,switchgens,h7,None
1431671821.854567,switchgens,h7,None
1431671837.347608,switchgens,h7,None
1431671844.250389,switchgens,h7,None
1431671855.317728,switchgens,h7,None
1431671866.355464,switchgens,h7,None
1431671877.207385,switchgens,h7,None
1431671888.345946,switchgens,h7,None
1431671899.187496,switchgens,h7,None
1431671910.347675,switchgens,h7,None
1431671921.677773,switchgens,h7,None
1431671932.527545,switchgens,h7,None
1431671943.7773,switchgens,h7,None
1431671954.913726,switchgens,h7,None
1431671965.909741,switchgens,h7,None
1431671977.147194,switchgens,h7,None
1431671988.382362,switchgens,h7,None
1431671999.619426,switchgens,h7,None
1431672011.059955,switchgens,h7,None
1431672022.429629,switchgens,h7,None
1431672033.557107,switchgens,h7,None
1431672044.471954,switchgens,h7,None
