1431671619.509684,switchgens,h5,None
1431671630.449871,switchgens,h5,None
1431671641.595262,switchgens,h5,None
1431671652.697953,switchgens,h5,None
1431671663.74985,switchgens,h5,None
1431671674.775302,switchgens,h5,None
1431671685.857813,switchgens,h5,None
1431671697.069504,switchgens,h5,None
1431671708.219333,switchgens,h5,None
1431671719.06845,switchgens,h5,None
1431671730.235235,switchgens,h5,None
1431671741.215279,switchgens,h5,None
1431671752.289603,switchgens,h5,None
1431671763.178628,switchgens,h5,None
1431671774.455222,switchgens,h5,None
1431671785.453214,switchgens,h5,None
1431671796.327199,switchgens,h5,None
1431671807.595532,switchgens,h5,None
1431671818.587919,switchgens,h5,None
1431671836.355415,switchgens,h5,None
1431671840.815341,switchgens,h5,None
1431671852.170331,switchgens,h5,None
1431671863.195715,switchgens,h5,None
1431671874.349749,switchgens,h5,None
1431671886.305655,switchgens,h5,None
1431671897.532642,switchgens,h5,None
1431671908.817545,switchgens,h5,None
1431671919.969626,switchgens,h5,None
1431671931.147561,switchgens,h5,None
1431671942.687861,switchgens,h5,None
1431671953.809002,switchgens,h5,None
1431671965.235489,switchgens,h5,None
1431671976.37931,switchgens,h5,None
1431671988.073978,switchgens,h5,None
1431671999.514819,switchgens,h5,None
1431672010.812179,switchgens,h5,None
1431672021.755058,switchgens,h5,None
1431672032.841683,switchgens,h5,None
1431672043.889725,switchgens,h5,None
