1431671622.70738,switchgens,h8,None
1431671633.990135,switchgens,h8,None
1431671645.207493,switchgens,h8,None
1431671656.351598,switchgens,h8,None
1431671667.616249,switchgens,h8,None
1431671678.267199,switchgens,h8,None
1431671689.187344,switchgens,h8,None
1431671700.581927,switchgens,h8,None
1431671711.695202,switchgens,h8,None
1431671722.727506,switchgens,h8,None
1431671734.147113,switchgens,h8,None
1431671744.976077,switchgens,h8,None
1431671756.135457,switchgens,h8,None
1431671767.594085,switchgens,h8,None
1431671779.317455,switchgens,h8,None
1431671790.113895,switchgens,h8,None
1431671801.372227,switchgens,h8,None
1431671812.494434,switchgens,h8,None
1431671823.295439,switchgens,h8,None
1431671837.777793,switchgens,h8,None
1431671845.700085,switchgens,h8,None
1431671857.277881,switchgens,h8,None
1431671868.150474,switchgens,h8,None
1431671879.296097,switchgens,h8,None
1431671890.915408,switchgens,h8,None
1431671902.077615,switchgens,h8,None
1431671913.115303,switchgens,h8,None
1431671924.655506,switchgens,h8,None
1431671935.99539,switchgens,h8,None
1431671947.428085,switchgens,h8,None
1431671958.809824,switchgens,h8,None
1431671970.109805,switchgens,h8,None
1431671980.932756,switchgens,h8,None
1431671992.331118,switchgens,h8,None
1431672003.276963,switchgens,h8,None
1431672014.649904,switchgens,h8,None
1431672026.138474,switchgens,h8,None
1431672037.037687,switchgens,h8,None
1431672047.910647,switchgens,h8,None
