1431671625.195088,switchgens,h10,None
1431671636.089695,switchgens,h10,None
1431671647.453815,switchgens,h10,None
1431671658.596089,switchgens,h10,None
1431671669.915236,switchgens,h10,None
1431671681.241794,switchgens,h10,None
1431671692.509373,switchgens,h10,None
1431671703.429776,switchgens,h10,None
1431671714.527919,switchgens,h10,None
1431671725.471706,switchgens,h10,None
1431671736.435342,switchgens,h10,None
1431671747.780925,switchgens,h10,None
1431671758.8138,switchgens,h10,None
1431671770.077774,switchgens,h10,None
1431671781.627418,switchgens,h10,None
1431671793.175466,switchgens,h10,None
1431671804.315862,switchgens,h10,None
1431671815.29547,switchgens,h10,None
1431671826.096058,switchgens,h10,None
1431671838.237789,switchgens,h10,None
1431671848.487794,switchgens,h10,None
1431671859.909849,switchgens,h10,None
1431671871.149938,switchgens,h10,None
1431671882.047473,switchgens,h10,None
1431671893.05781,switchgens,h10,None
1431671903.875793,switchgens,h10,None
1431671914.895102,switchgens,h10,None
1431671926.315567,switchgens,h10,None
1431671937.255576,switchgens,h10,None
1431671948.869404,switchgens,h10,None
1431671959.94958,switchgens,h10,None
1431671971.089933,switchgens,h10,None
1431671982.379309,switchgens,h10,None
1431671994.057268,switchgens,h10,None
1431672005.195383,switchgens,h10,None
1431672016.075614,switchgens,h10,None
1431672027.666872,switchgens,h10,None
1431672039.215003,switchgens,h10,None
1431672050.529896,switchgens,h10,None
