1431645562.541711,switchgens,h6,None
1431645573.906189,switchgens,h6,None
1431645584.999164,switchgens,h6,None
1431645596.271247,switchgens,h6,None
1431645607.181221,switchgens,h6,None
1431645618.37908,switchgens,h6,None
1431645629.831075,switchgens,h6,None
1431645640.789191,switchgens,h6,None
1431645652.071366,switchgens,h6,None
1431645663.12278,switchgens,h6,None
1431645674.357975,switchgens,h6,None
1431645685.439433,switchgens,h6,None
1431645696.293827,switchgens,h6,None
1431645707.240666,switchgens,h6,None
1431645718.821705,switchgens,h6,None
1431645730.201743,switchgens,h6,None
1431645741.908923,switchgens,h6,None
1431645753.096597,switchgens,h6,None
1431645764.496107,switchgens,h6,None
1431645781.233766,switchgens,h6,None
1431645787.048096,switchgens,h6,None
1431645798.327298,switchgens,h6,None
1431645809.295225,switchgens,h6,None
1431645820.434279,switchgens,h6,None
1431645831.161838,switchgens,h6,None
1431645842.497933,switchgens,h6,None
1431645853.446344,switchgens,h6,None
1431645864.596048,switchgens,h6,None
1431645876.310975,switchgens,h6,None
1431645887.485585,switchgens,h6,None
1431645898.454996,switchgens,h6,None
1431645909.646647,switchgens,h6,None
1431645921.073204,switchgens,h6,None
1431645932.533112,switchgens,h6,None
1431645944.14881,switchgens,h6,None
1431645955.717594,switchgens,h6,None
1431645967.305669,switchgens,h6,None
1431645978.844991,switchgens,h6,None
1431645989.829833,switchgens,h6,None
