1431645565.673799,switchgens,h9,None
1431645576.659071,switchgens,h9,None
1431645587.820553,switchgens,h9,None
1431645598.862026,switchgens,h9,None
1431645609.818835,switchgens,h9,None
1431645620.747047,switchgens,h9,None
1431645631.758862,switchgens,h9,None
1431645642.804532,switchgens,h9,None
1431645653.671181,switchgens,h9,None
1431645664.941698,switchgens,h9,None
1431645676.066412,switchgens,h9,None
1431645687.219081,switchgens,h9,None
1431645698.45059,switchgens,h9,None
1431645709.718211,switchgens,h9,None
1431645720.837817,switchgens,h9,None
1431645732.189274,switchgens,h9,None
1431645743.296947,switchgens,h9,None
1431645754.436783,switchgens,h9,None
1431645765.588295,switchgens,h9,None
1431645778.718933,switchgens,h9,None
1431645787.639552,switchgens,h9,None
1431645799.261824,switchgens,h9,None
1431645810.175135,switchgens,h9,None
1431645821.026951,switchgens,h9,None
1431645831.789827,switchgens,h9,None
1431645843.128627,switchgens,h9,None
1431645854.035389,switchgens,h9,None
1431645865.306328,switchgens,h9,None
1431645876.876537,switchgens,h9,None
1431645888.865543,switchgens,h9,None
1431645899.967687,switchgens,h9,None
1431645911.025419,switchgens,h9,None
1431645922.286246,switchgens,h9,None
1431645933.405025,switchgens,h9,None
1431645944.365742,switchgens,h9,None
1431645955.62491,switchgens,h9,None
1431645966.936576,switchgens,h9,None
1431645978.384429,switchgens,h9,None
1431645989.212846,switchgens,h9,None
