1431669021.552303,switchgens,h3,None
1431669024.844255,switchgens,h3,None
1431669035.913719,switchgens,h3,None
1431669047.233847,switchgens,h3,None
1431669058.592289,switchgens,h3,None
1431669069.79241,switchgens,h3,None
1431669080.873781,switchgens,h3,None
1431669092.093728,switchgens,h3,None
1431669103.405852,switchgens,h3,None
1431669114.417713,switchgens,h3,None
1431669125.716311,switchgens,h3,None
1431669136.632318,switchgens,h3,None
1431669147.785708,switchgens,h3,None
1431669159.024308,switchgens,h3,None
1431669170.452181,switchgens,h3,None
1431669181.952039,switchgens,h3,None
1431669193.205701,switchgens,h3,None
1431669204.104376,switchgens,h3,None
