1431644446.365287,switchgens,h6,None
1431644457.677714,switchgens,h6,None
1431644469.66238,switchgens,h6,None
1431644480.814466,switchgens,h6,None
1431644491.944678,switchgens,h6,None
1431644503.419531,switchgens,h6,None
1431644514.576655,switchgens,h6,None
1431644525.544711,switchgens,h6,None
1431644536.181691,switchgens,h6,None
1431644547.049768,switchgens,h6,None
1431644558.123668,switchgens,h6,None
1431644568.944997,switchgens,h6,None
1431644580.019602,switchgens,h6,None
1431644591.204504,switchgens,h6,None
1431644602.07281,switchgens,h6,None
1431644612.864709,switchgens,h6,None
1431644624.437781,switchgens,h6,None
1431644635.929887,switchgens,h6,None
1431644647.15754,switchgens,h6,None
1431644664.138008,switchgens,h6,None
1431644670.356065,switchgens,h6,None
1431644681.419506,switchgens,h6,None
1431644692.581815,switchgens,h6,None
1431644703.70672,switchgens,h6,None
1431644714.666176,switchgens,h6,None
1431644726.061855,switchgens,h6,None
1431644737.526768,switchgens,h6,None
1431644749.017813,switchgens,h6,None
1431644760.137373,switchgens,h6,None
1431644771.977714,switchgens,h6,None
1431644783.177025,switchgens,h6,None
1431644794.337819,switchgens,h6,None
1431644805.385837,switchgens,h6,None
1431644816.727926,switchgens,h6,None
1431644827.807186,switchgens,h6,None
1431644838.897664,switchgens,h6,None
1431644850.217695,switchgens,h6,None
1431644861.157802,switchgens,h6,None
1431644872.537532,switchgens,h6,None
