1431668509.695591,switchgens,h4,None
1431668514.111585,switchgens,h4,None
1431668524.713734,switchgens,h4,None
1431668535.823968,switchgens,h4,None
1431668546.789714,switchgens,h4,None
1431668558.265792,switchgens,h4,None
1431668569.790247,switchgens,h4,None
1431668580.942069,switchgens,h4,None
1431668591.878066,switchgens,h4,None
1431668603.103584,switchgens,h4,None
1431668614.052678,switchgens,h4,None
1431668624.904095,switchgens,h4,None
1431668636.268799,switchgens,h4,None
1431668647.313697,switchgens,h4,None
1431668658.791669,switchgens,h4,None
1431668670.231673,switchgens,h4,None
1431668681.405697,switchgens,h4,None
1431668692.391715,switchgens,h4,None
