1431668508.194172,switchgens,h2,None
1431668510.56598,switchgens,h2,None
1431668521.864399,switchgens,h2,None
1431668533.009705,switchgens,h2,None
1431668543.871814,switchgens,h2,None
1431668554.969416,switchgens,h2,None
1431668566.485807,switchgens,h2,None
1431668577.383651,switchgens,h2,None
1431668588.69507,switchgens,h2,None
1431668600.031574,switchgens,h2,None
1431668610.883447,switchgens,h2,None
1431668621.735805,switchgens,h2,None
1431668632.771971,switchgens,h2,None
1431668643.603733,switchgens,h2,None
1431668654.591655,switchgens,h2,None
1431668665.563989,switchgens,h2,None
1431668677.07439,switchgens,h2,None
1431668688.543839,switchgens,h2,None
