1431668508.465876,switchgens,h6,None
1431668515.144356,switchgens,h6,None
1431668526.249713,switchgens,h6,None
1431668537.445053,switchgens,h6,None
1431668548.544667,switchgens,h6,None
1431668559.834364,switchgens,h6,None
1431668571.065746,switchgens,h6,None
1431668581.963749,switchgens,h6,None
1431668593.073874,switchgens,h6,None
1431668604.266363,switchgens,h6,None
1431668615.651627,switchgens,h6,None
1431668626.755947,switchgens,h6,None
1431668638.071677,switchgens,h6,None
1431668649.299883,switchgens,h6,None
1431668660.424792,switchgens,h6,None
1431668671.431689,switchgens,h6,None
1431668682.651678,switchgens,h6,None
1431668694.118674,switchgens,h6,None
