1431668507.783786,switchgens,h3,None
1431668510.90358,switchgens,h3,None
1431668521.903867,switchgens,h3,None
1431668532.98351,switchgens,h3,None
1431668543.981925,switchgens,h3,None
1431668555.05141,switchgens,h3,None
1431668566.252332,switchgens,h3,None
1431668577.191721,switchgens,h3,None
1431668588.301846,switchgens,h3,None
1431668599.183763,switchgens,h3,None
1431668610.013755,switchgens,h3,None
1431668621.00361,switchgens,h3,None
1431668632.144561,switchgens,h3,None
1431668643.241681,switchgens,h3,None
1431668654.033735,switchgens,h3,None
1431668665.4937,switchgens,h3,None
1431668676.731811,switchgens,h3,None
1431668688.383747,switchgens,h3,None
