1431668508.723147,switchgens,h9,None
1431668518.57381,switchgens,h9,None
1431668529.413666,switchgens,h9,None
1431668540.231763,switchgens,h9,None
1431668551.231631,switchgens,h9,None
1431668562.345972,switchgens,h9,None
1431668573.485726,switchgens,h9,None
1431668584.754117,switchgens,h9,None
1431668595.92364,switchgens,h9,None
1431668606.79374,switchgens,h9,None
1431668617.727873,switchgens,h9,None
1431668628.971038,switchgens,h9,None
1431668640.113776,switchgens,h9,None
1431668651.106758,switchgens,h9,None
1431668662.066496,switchgens,h9,None
1431668673.424594,switchgens,h9,None
1431668684.70384,switchgens,h9,None
1431668696.057838,switchgens,h9,None
