1431668508.634523,switchgens,h10,None
1431668519.757916,switchgens,h10,None
1431668530.803635,switchgens,h10,None
1431668542.285745,switchgens,h10,None
1431668553.553799,switchgens,h10,None
1431668564.965498,switchgens,h10,None
1431668576.125774,switchgens,h10,None
1431668587.503536,switchgens,h10,None
1431668598.57169,switchgens,h10,None
1431668609.091572,switchgens,h10,None
1431668620.423876,switchgens,h10,None
1431668631.536276,switchgens,h10,None
1431668642.344925,switchgens,h10,None
1431668653.429784,switchgens,h10,None
1431668664.623855,switchgens,h10,None
1431668675.531869,switchgens,h10,None
1431668686.705535,switchgens,h10,None
1431668698.136465,switchgens,h10,None
