1431670781.33049,switchgens,h10,None
1431670793.114087,switchgens,h10,None
1431670804.378699,switchgens,h10,None
1431670816.009791,switchgens,h10,None
1431670827.330229,switchgens,h10,None
1431670839.049746,switchgens,h10,None
1431670850.169815,switchgens,h10,None
1431670861.269578,switchgens,h10,None
1431670872.239841,switchgens,h10,None
1431670882.987648,switchgens,h10,None
1431670894.018418,switchgens,h10,None
1431670905.2445,switchgens,h10,None
1431670916.666355,switchgens,h10,None
1431670927.474445,switchgens,h10,None
1431670939.054517,switchgens,h10,None
1431670950.089887,switchgens,h10,None
1431670961.302527,switchgens,h10,None
1431670972.734381,switchgens,h10,None
