1431670779.490881,switchgens,h2,None
1431670781.686172,switchgens,h2,None
1431670792.866123,switchgens,h2,None
1431670804.178235,switchgens,h2,None
1431670815.846279,switchgens,h2,None
1431670826.949781,switchgens,h2,None
1431670838.269687,switchgens,h2,None
1431670849.586339,switchgens,h2,None
1431670860.354171,switchgens,h2,None
1431670871.453864,switchgens,h2,None
1431670882.488904,switchgens,h2,None
1431670893.494389,switchgens,h2,None
1431670904.606376,switchgens,h2,None
1431670915.883657,switchgens,h2,None
1431670926.972444,switchgens,h2,None
1431670938.113782,switchgens,h2,None
1431670949.274497,switchgens,h2,None
1431670960.53011,switchgens,h2,None
