1431670780.738543,switchgens,h7,None
1431670788.934609,switchgens,h7,None
1431670800.269809,switchgens,h7,None
1431670811.906223,switchgens,h7,None
1431670823.441767,switchgens,h7,None
1431670834.473943,switchgens,h7,None
1431670845.43518,switchgens,h7,None
1431670856.526727,switchgens,h7,None
1431670867.738446,switchgens,h7,None
1431670878.994405,switchgens,h7,None
1431670890.189838,switchgens,h7,None
1431670901.279986,switchgens,h7,None
1431670912.083877,switchgens,h7,None
1431670922.965864,switchgens,h7,None
1431670933.833753,switchgens,h7,None
1431670945.366417,switchgens,h7,None
1431670956.682688,switchgens,h7,None
1431670967.874326,switchgens,h7,None
