1431670779.569582,switchgens,h3,None
1431670782.826301,switchgens,h3,None
1431670794.047132,switchgens,h3,None
1431670805.729787,switchgens,h3,None
1431670816.71437,switchgens,h3,None
1431670828.113929,switchgens,h3,None
1431670839.649777,switchgens,h3,None
1431670850.657834,switchgens,h3,None
1431670861.467788,switchgens,h3,None
1431670872.931243,switchgens,h3,None
1431670883.9064,switchgens,h3,None
1431670894.981902,switchgens,h3,None
1431670906.36596,switchgens,h3,None
1431670917.394022,switchgens,h3,None
1431670928.570576,switchgens,h3,None
1431670940.434499,switchgens,h3,None
1431670951.49393,switchgens,h3,None
1431670962.662602,switchgens,h3,None
