1431670780.469488,switchgens,h8,None
1431670789.77773,switchgens,h8,None
1431670801.154564,switchgens,h8,None
1431670812.576427,switchgens,h8,None
1431670823.6085,switchgens,h8,None
1431670835.21415,switchgens,h8,None
1431670846.19383,switchgens,h8,None
1431670857.186239,switchgens,h8,None
1431670868.60633,switchgens,h8,None
1431670879.987422,switchgens,h8,None
1431670890.866541,switchgens,h8,None
1431670901.885967,switchgens,h8,None
1431670912.893816,switchgens,h8,None
1431670923.794347,switchgens,h8,None
1431670935.130599,switchgens,h8,None
1431670946.189852,switchgens,h8,None
1431670957.193951,switchgens,h8,None
1431670968.057859,switchgens,h8,None
