1431671017.926321,STARTTEST,None,None,39,10.0
1431671017.926329,send,h8,startGen,69,10.0
1431671017.930155,send,h9,startGen,69,10.0
1431671017.93649,send,h2,startGen,69,10.0
1431671017.939249,send,h3,startGen,69,10.0
1431671017.941804,send,h1,startGen,69,10.0
1431671017.948893,send,h6,startGen,69,10.0
1431671017.951859,send,h7,startGen,69,10.0
1431671017.954135,send,h4,startGen,69,10.0
1431671017.968846,send,h5,startGen,69,10.0
1431671017.971436,send,h10,startGen,70,10.0
1431671020.949955,send,h8,getCounts,70,10.0
1431671020.955632,send,h9,getCounts,70,10.0
1431671020.957845,send,h2,getCounts,70,10.0
1431671020.975485,send,h3,getCounts,70,10.0
1431671021.038112,send,h1,getCounts,70,10.0
1431671021.039668,send,h6,getCounts,70,10.0
1431671021.041908,send,h7,getCounts,70,10.0
1431671021.043319,send,h4,getCounts,70,10.0
1431671021.106813,send,h5,getCounts,70,10.0
1431671021.108865,send,h10,getCounts,71,10.0
1431671021.135289,recv,h1,getCountsResponse,807,10.0
1431671021.187416,recv,h6,getCountsResponse,807,10.0
1431671021.303216,recv,h8,getCountsResponse,807,10.0
1431671021.338501,recv,h7,getCountsResponse,807,10.0
1431671021.344836,recv,h3,getCountsResponse,807,10.0
1431671021.345665,recv,h2,getCountsResponse,807,10.0
1431671021.348723,recv,h10,getCountsResponse,808,10.0
1431671021.387328,recv,h5,getCountsResponse,807,10.0
1431671021.435333,recv,h9,getCountsResponse,807,10.0
1431671021.450364,recv,h4,getCountsResponse,807,10.0
1431671021.717027,send,h8,setTopK,847,10.0
1431671021.719395,send,h9,setTopK,847,10.0
1431671021.72145,send,h2,setTopK,847,10.0
1431671021.723786,send,h3,setTopK,847,10.0
1431671021.725703,send,h1,setTopK,847,10.0
1431671021.79017,send,h6,setTopK,847,10.0
1431671021.792135,send,h7,setTopK,847,10.0
1431671021.794717,send,h4,setTopK,847,10.0
1431671021.796753,send,h5,setTopK,847,10.0
1431671021.798668,send,h10,setTopK,848,10.0
1431671032.09656,send,h8,setNodeParams,800,3.0000000000000004
1431671032.098739,send,h9,setNodeParams,800,3.0000000000000004
1431671032.100482,send,h2,setNodeParams,800,3.0000000000000004
1431671032.102059,send,h3,setNodeParams,800,3.0000000000000004
1431671032.10364,send,h1,setNodeParams,800,3.0000000000000004
1431671032.105232,send,h6,setNodeParams,800,3.0000000000000004
1431671032.118359,send,h7,setNodeParams,800,3.0000000000000004
1431671032.318375,send,h4,setNodeParams,800,3.0000000000000004
1431671032.395636,send,h5,setNodeParams,800,3.0000000000000004
1431671032.3988,send,h10,setNodeParams,801,3.0000000000000004
1431671052.557523,send,h8,setNodeParams,939,0.02924022473382265
1431671052.560615,send,h9,setNodeParams,939,0.02924022473382265
1431671052.563358,send,h2,setNodeParams,939,0.02924022473382265
1431671052.565714,send,h3,setNodeParams,939,0.02924022473382265
1431671052.686463,send,h1,setNodeParams,939,0.02924022473382265
1431671052.68869,send,h6,setNodeParams,939,0.02924022473382265
1431671052.690685,send,h7,setNodeParams,939,0.02924022473382265
1431671052.692453,send,h4,setNodeParams,939,0.02924022473382265
1431671052.694227,send,h5,setNodeParams,939,0.02924022473382265
1431671052.759627,send,h10,setNodeParams,940,0.02924022473382265
1431671222.727217,recv,h2,handleViolations,728,0.0
1431671222.728175,send,h8,getSomeCounts,167,0.0
1431671222.73068,send,h9,getSomeCounts,167,0.0
1431671222.732969,send,h3,getSomeCounts,167,0.0
1431671222.735683,send,h1,getSomeCounts,167,0.0
1431671222.834786,send,h6,getSomeCounts,167,0.0
1431671222.837794,send,h7,getSomeCounts,167,0.0
1431671222.839454,send,h4,getSomeCounts,167,0.0
1431671222.841977,send,h5,getSomeCounts,167,0.0
1431671222.844503,send,h10,getSomeCounts,168,0.0
1431671222.919528,recv,h9,getCountsResponse,594,0.0
1431671222.958538,recv,h8,getCountsResponse,594,0.0
1431671223.068649,recv,h1,getCountsResponse,594,0.0
1431671223.138016,recv,h3,getCountsResponse,594,0.0
1431671223.260222,recv,h7,getCountsResponse,594,0.0
1431671223.337086,recv,h10,getCountsResponse,595,0.0
1431671223.467092,recv,h6,getCountsResponse,594,0.0
1431671223.494993,recv,h4,getCountsResponse,594,0.0
1431671223.546954,recv,h5,getCountsResponse,594,0.0
1431671223.996358,send,h8,setTopK,1012,0.0
1431671223.999915,send,h9,setTopK,1012,0.0
1431671224.002212,send,h2,setTopK,985,0.0
1431671224.004094,send,h3,setTopK,1012,0.0
1431671224.005842,send,h1,setTopK,1012,0.0
1431671224.055392,send,h6,setTopK,1012,0.0
1431671224.057297,send,h7,setTopK,1012,0.0
1431671224.058964,send,h4,setTopK,1012,0.0
1431671224.060805,send,h5,setTopK,1012,0.0
1431671224.062837,send,h10,setTopK,1013,0.0
1431671226.16738,recv,h2,handleViolations,626,0.0
1431671226.170938,send,h8,getSomeCounts,167,0.0
1431671226.174741,send,h9,getSomeCounts,167,0.0
1431671226.335415,send,h3,getSomeCounts,167,0.0
1431671226.338138,send,h1,getSomeCounts,167,0.0
1431671226.339938,send,h6,getSomeCounts,167,0.0
1431671226.34151,send,h7,getSomeCounts,167,0.0
1431671226.343453,send,h4,getSomeCounts,167,0.0
1431671226.34615,send,h5,getSomeCounts,167,0.0
1431671226.529874,send,h10,getSomeCounts,168,0.0
1431671226.530625,recv,h8,getCountsResponse,465,0.0
1431671226.71773,recv,h6,getCountsResponse,465,0.0
1431671226.786989,recv,h7,getCountsResponse,451,0.0
1431671226.890166,recv,h9,getCountsResponse,465,0.0
1431671226.947141,recv,h3,getCountsResponse,451,0.0
1431671226.975294,recv,h1,getCountsResponse,450,0.0
1431671227.01498,recv,h5,getCountsResponse,451,0.0
1431671227.027261,recv,h4,getCountsResponse,451,0.0
1431671227.047297,recv,h1,handleViolations,701,0.0
1431671227.047843,recv,h3,handleViolations,701,0.0
1431671227.050045,recv,h10,getCountsResponse,466,0.0
1431671227.546105,send,h8,setTopK,868,0.0
1431671227.548731,send,h9,setTopK,882,0.0
1431671227.555223,send,h2,setTopK,882,0.0
1431671227.558161,send,h3,setTopK,883,0.0
1431671227.617033,send,h1,setTopK,882,0.0
1431671227.621016,send,h6,setTopK,855,0.0
1431671227.627565,send,h7,setTopK,855,0.0
1431671227.629561,send,h4,setTopK,855,0.0
1431671227.634668,send,h5,setTopK,869,0.0
