1431671220.326704,switchgens,h4,None
1431671224.809796,switchgens,h4,None
1431671236.053815,switchgens,h4,None
1431671247.057896,switchgens,h4,None
1431671258.370285,switchgens,h4,None
1431671269.770598,switchgens,h4,None
1431671280.986771,switchgens,h4,None
1431671291.949862,switchgens,h4,None
1431671302.854775,switchgens,h4,None
1431671314.146743,switchgens,h4,None
1431671325.53382,switchgens,h4,None
1431671336.533762,switchgens,h4,None
1431671347.610698,switchgens,h4,None
1431671358.774792,switchgens,h4,None
1431671369.794962,switchgens,h4,None
1431671381.135197,switchgens,h4,None
1431671392.342998,switchgens,h4,None
1431671403.356068,switchgens,h4,None
